ID;OBJ_ID;NAME;PID
15937;FF000000-0000-0020-9000-000000000800-03322;将军.新横河;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15938;FF000000-0000-0020-9000-000000000800-03323;佘山.奇浜;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15939;FF000000-0000-0020-9000-000000000800-03324;北场袁家木桥;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15940;FF000000-0000-0020-9000-000000000800-03325;仓石桥申家宅闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15941;FF000000-0000-0020-9000-000000000800-03326;丁浜.长浜;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15942;FF000000-0000-0020-9000-000000000800-03327;江桥.陈家角;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15943;FF000000-0000-0020-9000-000000000800-03328;祥泽北严宅;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15944;FF000000-0000-0020-9000-000000000800-03332;汇桥.老屋里;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15945;FF000000-0000-0020-9000-000000000800-03334;加油站;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15946;FF000000-0000-0020-9000-000000000800-03336;谷阳北路;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15947;FF000000-0000-0020-9000-000000000800-03337;刘家山南闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15948;FF000000-0000-0020-9000-000000000800-03341;曹浜.西浜江闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15949;FF000000-0000-0020-9000-000000000800-03342;花园.南塘水闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15950;FF000000-0000-0020-9000-000000000800-03344;杜行范家塘闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15951;FF000000-0000-0020-9000-000000000800-03345;长胜机电厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15952;FF000000-0000-0020-9000-000000000800-03346;陈家角闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15953;FF000000-0000-0020-9000-000000000800-03348;三秀.西葛村闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15954;FF000000-0000-0020-9000-000000000800-03349;大方闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15955;FF000000-0000-0020-9000-000000000800-03350;陈堵陈家河;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15956;FF000000-0000-0020-9000-000000000800-03351;长浜.陈横浜;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15957;FF000000-0000-0020-9000-000000000800-03352;仓桥牛奶场;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15958;FF000000-0000-0020-9000-000000000800-03353;东山.陶家埭;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15959;FF000000-0000-0020-9000-000000000800-03355;陆家杨家埭;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15960;FF000000-0000-0020-9000-000000000800-03359;何家.面长江;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15961;FF000000-0000-0020-9000-000000000800-03360;张泾.八字桥闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15962;FF000000-0000-0020-9000-000000000800-03363;天马.棉花站;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15963;FF000000-0000-0020-9000-000000000800-03365;吉祥水闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15964;FF000000-0000-0020-9000-000000000800-03366;平阳.杨家埭闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15965;FF000000-0000-0020-9000-000000000800-03367;种子场常胜;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15966;FF000000-0000-0020-9000-000000000800-03368;新闸水闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15967;FF000000-0000-0020-9000-000000000800-03369;东厍.太浜;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15968;FF000000-0000-0020-9000-000000000800-03370;汤村.白圩港闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15969;FF000000-0000-0020-9000-000000000800-03371;长楼.塔水闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15970;FF000000-0000-0020-9000-000000000800-03372;永福.厍浜;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15971;FF000000-0000-0020-9000-000000000800-03373;香山.厍浜水闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15972;FF000000-0000-0020-9000-000000000800-03375;将军机电厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15973;FF000000-0000-0020-9000-000000000800-03377;鱼机厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15974;FF000000-0000-0020-9000-000000000800-03378;前村机电厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15975;FF000000-0000-0020-9000-000000000800-03380;林建.里白塘;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15976;FF000000-0000-0020-9000-000000000800-03382;赵王旺家湾;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15977;FF000000-0000-0020-9000-000000000800-03384;气象台;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15978;FF000000-0000-0020-9000-000000000800-03385;芦家.顾家哈;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15979;FF000000-0000-0020-9000-000000000800-03386;大庙.金家村;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15980;FF000000-0000-0020-9000-000000000800-03391;生生.陈家河;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15981;FF000000-0000-0020-9000-000000000800-03393;工务所;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15982;FF000000-0000-0020-9000-000000000800-03395;赵家角茹塘浜;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15983;FF000000-0000-0020-9000-000000000800-03396;联庄.东范港闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15984;FF000000-0000-0020-9000-000000000800-03397;庙头.荡家村;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15985;FF000000-0000-0020-9000-000000000800-03398;卫家埭闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15986;FF000000-0000-0020-9000-000000000800-03399;新强.潘家埭;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15987;FF000000-0000-0020-9000-000000000800-03401;薛家毛家渡闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15988;FF000000-0000-0020-9000-000000000800-03402;西茜浦.梅花庵;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15989;FF000000-0000-0020-9000-000000000800-03403;塘口.渔家村;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15990;FF000000-0000-0020-9000-000000000800-03404;佘山冷库;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15991;FF000000-0000-0020-9000-000000000800-03406;种子场(二);030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15992;FF000000-0000-0020-9000-000000000800-03407;清洁所.三星桥;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15993;FF000000-0000-0020-9000-000000000800-03409;泖港农灌;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15994;FF000000-0000-0020-9000-000000000800-03410;泖港机电厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15995;FF000000-0000-0020-9000-000000000800-03411;赵家角长浜闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15996;FF000000-0000-0020-9000-000000000800-03412;小寅李家桥;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15997;FF000000-0000-0020-9000-000000000800-03413;朱坊东路家;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15998;FF000000-0000-0020-9000-000000000800-03416;高家.薛石江闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
15999;FF000000-0000-0020-9000-000000000800-03417;新奇.10号河闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16000;FF000000-0000-0020-9000-000000000800-03420;甪扬.甪吊湾闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16001;FF000000-0000-0020-9000-000000000800-03421;泾圩.大桥闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16002;FF000000-0000-0020-9000-000000000800-03424;屠家村.屠家闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16003;FF000000-0000-0020-9000-000000000800-03425;屠家村.毛楼;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16004;FF000000-0000-0020-9000-000000000800-03426;陈堵陈家堵闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16005;FF000000-0000-0020-9000-000000000800-03427;县开发公司荣乐东路;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16006;FF000000-0000-0020-9000-000000000800-03429;九亭沙石堆场;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16007;FF000000-0000-0020-9000-000000000800-03430;长胜.塔汇闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16008;FF000000-0000-0020-9000-000000000800-03432;竹山.周星闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16009;FF000000-0000-0020-9000-000000000800-03436;三庄.李家塘;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16010;FF000000-0000-0020-9000-000000000800-03437;四楼.尚浜;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16011;FF000000-0000-0020-9000-000000000800-03441;被单厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16012;FF000000-0000-0020-9000-000000000800-03443;新五预制场;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16013;FF000000-0000-0020-9000-000000000800-03444;朱泾浜闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16014;FF000000-0000-0020-9000-000000000800-03445;九里亭陶寅队;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16015;FF000000-0000-0020-9000-000000000800-03446;小昆山;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16016;FF000000-0000-0020-9000-000000000800-03447;薛家志同石闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16017;FF000000-0000-0020-9000-000000000800-03448;老洞泾闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16018;FF000000-0000-0020-9000-000000000800-03449;新中浜.南泾港西;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16019;FF000000-0000-0020-9000-000000000800-03450;胶布轴瓦厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16020;FF000000-0000-0020-9000-000000000800-03451;新浜奶牛场;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16021;FF000000-0000-0020-9000-000000000800-03452;天马房管所;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16022;FF000000-0000-0020-9000-000000000800-03453;西贤村闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16023;FF000000-0000-0020-9000-000000000800-03454;警安液化气站;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16024;FF000000-0000-0020-9000-000000000800-03455;五龙.黄泥浜;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16025;FF000000-0000-0020-9000-000000000800-03457;大江.三泾港;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16026;FF000000-0000-0020-9000-000000000800-03458;召庄水闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16027;FF000000-0000-0020-9000-000000000800-03459;张庄.新松港;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16028;FF000000-0000-0020-9000-000000000800-03461;夏庄.陆家浜;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16029;FF000000-0000-0020-9000-000000000800-03464;北场朱泾浜;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16030;FF000000-0000-0020-9000-000000000800-03465;金吴外浜;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16031;FF000000-0000-0020-9000-000000000800-03468;漯水渡.汗泾闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16032;FF000000-0000-0020-9000-000000000800-03471;泾圩.南界泾;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16033;FF000000-0000-0020-9000-000000000800-03472;泾圩俞家埭;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16034;FF000000-0000-0020-9000-000000000800-03473;五厍.大塘圩;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16035;FF000000-0000-0020-9000-000000000800-03478;白牛塘.渣家浜;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16036;FF000000-0000-0020-9000-000000000800-03480;曹湾大桥;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16037;FF000000-0000-0020-9000-000000000800-03481;香塘水闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16038;FF000000-0000-0020-9000-000000000800-03482;泖口.泖口闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16039;FF000000-0000-0020-9000-000000000800-03483;周家浜.西泾塘闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16040;FF000000-0000-0020-9000-000000000800-03485;交运站服装厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16041;FF000000-0000-0020-9000-000000000800-03487;新俞.三角地;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16042;FF000000-0000-0020-9000-000000000800-03488;俞塘.徐泾港;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16043;FF000000-0000-0020-9000-000000000800-03489;新俞.长浜;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16044;FF000000-0000-0020-9000-000000000800-03490;人民北路;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16045;FF000000-0000-0020-9000-000000000800-03491;叶榭中学;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16046;FF000000-0000-0020-9000-000000000800-03492;甪扬.东水闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16047;FF000000-0000-0020-9000-000000000800-03493;平阳机电厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16048;FF000000-0000-0020-9000-000000000800-03495;种子场机电厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16049;FF000000-0000-0020-9000-000000000800-03496;姚家浜西闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16050;FF000000-0000-0020-9000-000000000800-03497;掘石湾泾;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16051;FF000000-0000-0020-9000-000000000800-03498;塔汇养殖场;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16052;FF000000-0000-0020-9000-000000000800-03499;港湾机电厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16053;FF000000-0000-0020-9000-000000000800-03501;丁浜水闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16054;FF000000-0000-0020-9000-000000000800-03502;西旺.上家沼;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16055;FF000000-0000-0020-9000-000000000800-03503;汇南.沙浜闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16056;FF000000-0000-0020-9000-000000000800-03505;水产局;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16057;FF000000-0000-0020-9000-000000000800-03506;周家浜机电厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16058;FF000000-0000-0020-9000-000000000800-03508;仓石路师姑河闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16059;FF000000-0000-0020-9000-000000000800-03509;打铁桥;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16060;FF000000-0000-0020-9000-000000000800-03510;车墩.顾家埭;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16061;FF000000-0000-0020-9000-000000000800-03511;三浜.平家;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16062;FF000000-0000-0020-9000-000000000800-03512;得胜.石桥浜;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16063;FF000000-0000-0020-9000-000000000800-03513;漯水渡.宋家塘闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16064;FF000000-0000-0020-9000-000000000800-03515;圣渡.赵家港闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16065;FF000000-0000-0020-9000-000000000800-03516;张朴.枉泾港闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16066;FF000000-0000-0020-9000-000000000800-03519;佘山修道院;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16067;FF000000-0000-0020-9000-000000000800-03520;昆岗工业公司;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16068;FF000000-0000-0020-9000-000000000800-03521;昆岗水产队;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16069;FF000000-0000-0020-9000-000000000800-03522;大江镇西;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16070;FF000000-0000-0020-9000-000000000800-03523;陆其浜六队;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16071;FF000000-0000-0020-9000-000000000800-03524;水厂(二);030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16072;FF000000-0000-0020-9000-000000000800-03526;堆场;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16073;FF000000-0000-0020-9000-000000000800-03527;建筑公司;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16074;FF000000-0000-0020-9000-000000000800-03528;唐家石灰厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16075;FF000000-0000-0020-9000-000000000800-03531;朱桥.南泖;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16076;FF000000-0000-0020-9000-000000000800-03532;朱桥.白洋口;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16077;FF000000-0000-0020-9000-000000000800-03533;庄浜.洪家河;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16078;FF000000-0000-0020-9000-000000000800-03536;三家桥.钱家楼;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16079;FF000000-0000-0020-9000-000000000800-03538;果园.关家坟;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16080;FF000000-0000-0020-9000-000000000800-03539;天马水利工程队;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16081;FF000000-0000-0020-9000-000000000800-03540;赵王.字圩;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16082;FF000000-0000-0020-9000-000000000800-03541;刘家山.良塘闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16083;FF000000-0000-0020-9000-000000000800-03542;市水文站;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16084;FF000000-0000-0020-9000-000000000800-03543;曹湾.徐家河;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16085;FF000000-0000-0020-9000-000000000800-03544;三联针织公司;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16086;FF000000-0000-0020-9000-000000000800-03545;华阳乳品二厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16087;FF000000-0000-0020-9000-000000000800-03546;车墩储运站;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16088;FF000000-0000-0020-9000-000000000800-03547;车站冶炼厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16089;FF000000-0000-0020-9000-000000000800-03548;芦家.芦荡泾;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16090;FF000000-0000-0020-9000-000000000800-03549;顾家哈水闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16091;FF000000-0000-0020-9000-000000000800-03550;朱定.横江闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16092;FF000000-0000-0020-9000-000000000800-03551;清政北平;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16093;FF000000-0000-0020-9000-000000000800-03553;周星.联泾;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16094;FF000000-0000-0020-9000-000000000800-03555;西泾港.斜塘湾;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16095;FF000000-0000-0020-9000-000000000800-03556;谷家浜.陈家浜;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16096;FF000000-0000-0020-9000-000000000800-03557;朱姚.姚村;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16097;FF000000-0000-0020-9000-000000000800-03558;前村.文华头;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16098;FF000000-0000-0020-9000-000000000800-03559;航机厂堆场;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16099;FF000000-0000-0020-9000-000000000800-03560;仓城;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16100;FF000000-0000-0020-9000-000000000800-03561;黄桥机电厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16101;FF000000-0000-0020-9000-000000000800-03562;周家浜水闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16102;FF000000-0000-0020-9000-000000000800-03563;新浜渔业队;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16103;FF000000-0000-0020-9000-000000000800-03565;荡湾五四场;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16104;FF000000-0000-0020-9000-000000000800-03567;长厍.港隆;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16105;FF000000-0000-0020-9000-000000000800-03569;华阳交运站;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16106;FF000000-0000-0020-9000-000000000800-03570;汗泾水闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16107;FF000000-0000-0020-9000-000000000800-03571;许家草.办公室;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16108;FF000000-0000-0020-9000-000000000800-03573;庄泾水闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16109;FF000000-0000-0020-9000-000000000800-03574;副业公司饲料厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16110;FF000000-0000-0020-9000-000000000800-03576;三家桥水闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16111;FF000000-0000-0020-9000-000000000800-03578;新五养鸡场;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16112;FF000000-0000-0020-9000-000000000800-03580;黄泥浜羽绒厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16113;FF000000-0000-0020-9000-000000000800-03582;陆庄综合厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16114;FF000000-0000-0020-9000-000000000800-03583;公务所;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16115;FF000000-0000-0020-9000-000000000800-03584;耐火材料加工;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16116;FF000000-0000-0020-9000-000000000800-03585;九亭木器厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16117;FF000000-0000-0020-9000-000000000800-03588;双桥机电厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16118;FF000000-0000-0020-9000-000000000800-03593;黄家渡水闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16119;FF000000-0000-0020-9000-000000000800-03594;东山.营楼;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16120;FF000000-0000-0020-9000-000000000800-03595;仓桥公务所;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16121;FF000000-0000-0020-9000-000000000800-03598;环城;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16122;FF000000-0000-0020-9000-000000000800-03599;庄家福利厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16123;FF000000-0000-0020-9000-000000000800-03600;毛家汇.喷漆厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16124;FF000000-0000-0020-9000-000000000800-03605;塔汇.哺场;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16125;FF000000-0000-0020-9000-000000000800-03606;佘山农机厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16126;FF000000-0000-0020-9000-000000000800-03607;福利厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16127;FF000000-0000-0020-9000-000000000800-03608;纸箱厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16128;FF000000-0000-0020-9000-000000000800-03611;卫家埭.荷花塘;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16129;FF000000-0000-0020-9000-000000000800-03613;屠家村.西里湾;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16130;FF000000-0000-0020-9000-000000000800-03615;杨家.赵家队;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16131;FF000000-0000-0020-9000-000000000800-03616;金星.野鸡窝;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16132;FF000000-0000-0020-9000-000000000800-03617;新厍.黄家楼;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16133;FF000000-0000-0020-9000-000000000800-03618;米市渡.徐家;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16134;FF000000-0000-0020-9000-000000000800-03619;佘山糖果厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16135;FF000000-0000-0020-9000-000000000800-03623;新浜中学;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16136;FF000000-0000-0020-9000-000000000800-03625;明峰手套;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16137;FF000000-0000-0020-9000-000000000800-03628;兴中铜厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16138;FF000000-0000-0020-9000-000000000800-03630;沈搂机电厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16139;FF000000-0000-0020-9000-000000000800-03634;新奇机电厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16140;FF000000-0000-0020-9000-000000000800-03637;县公安局;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16141;FF000000-0000-0020-9000-000000000800-03638;包装储运站;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16142;FF000000-0000-0020-9000-000000000800-03639;瓦楞纸厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16143;FF000000-0000-0020-9000-000000000800-03640;茸城路;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16144;FF000000-0000-0020-9000-000000000800-03641;九曲种籽厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16145;FF000000-0000-0020-9000-000000000800-03644;照相输料厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16146;FF000000-0000-0020-9000-000000000800-03648;中山二路;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16147;FF000000-0000-0020-9000-000000000800-03652;华樱服装厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16148;FF000000-0000-0020-9000-000000000800-03653;西吴排涝;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16149;FF000000-0000-0020-9000-000000000800-03655;叶榭灯泡厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16150;FF000000-0000-0020-9000-000000000800-03658;邱家湾;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16151;FF000000-0000-0020-9000-000000000800-03659;叶榭色织厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16152;FF000000-0000-0020-9000-000000000800-03660;花园加工;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16153;FF000000-0000-0020-9000-000000000800-03661;物资储运站;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16154;FF000000-0000-0020-9000-000000000800-03662;北新糖厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16155;FF000000-0000-0020-9000-000000000800-03664;新五.三益毛巾厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16156;FF000000-0000-0020-9000-000000000800-03665;赵家角马家浜;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16157;FF000000-0000-0020-9000-000000000800-03667;向阳村;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16158;FF000000-0000-0020-9000-000000000800-03669;长厍.3号河;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
16159;FF000000-0000-0020-9000-000000000800-03670;田渡浜.曙光机口;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
